GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US245102804015,245102804015,"Block Group 5, Census Tract 2804.01, Baltimore city, Maryland",580,268,17,17,16,19,6,3,4,10,12,18,16,17,21,26,12,8,13,3,7,10,7,2,4,312,14,7,26,6,8,3,7,12,17,22,17,15,33,26,28,9,11,11,11,9,10,6,4
1500000US245102804021,245102804021,"Block Group 1, Census Tract 2804.02, Baltimore city, Maryland",473,215,5,13,10,16,4,4,5,6,12,11,8,21,17,16,12,6,8,5,2,13,10,5,6,258,10,12,14,9,4,1,3,10,13,10,17,16,17,27,18,13,8,5,2,20,14,8,7
1500000US245102804022,245102804022,"Block Group 2, Census Tract 2804.02, Baltimore city, Maryland",1101,499,32,29,33,17,11,5,11,20,18,24,26,37,43,33,28,10,15,2,16,37,30,11,11,602,22,19,26,23,19,9,5,15,29,15,34,36,51,52,33,16,23,20,27,49,40,22,17
1500000US245102804031,245102804031,"Block Group 1, Census Tract 2804.03, Baltimore city, Maryland",958,434,28,31,31,20,17,11,9,33,42,30,13,30,27,44,22,8,9,1,5,9,7,5,2,524,31,28,36,11,20,7,6,34,51,31,26,35,55,57,31,13,13,6,11,9,9,3,1
1500000US245102804032,245102804032,"Block Group 2, Census Tract 2804.03, Baltimore city, Maryland",1006,489,28,23,24,11,7,3,4,29,45,26,38,34,41,39,29,17,13,11,15,21,17,9,5,517,22,15,25,13,3,4,9,25,47,37,31,25,42,38,41,14,19,16,21,27,15,17,11
1500000US245102804033,245102804033,"Block Group 3, Census Tract 2804.03, Baltimore city, Maryland",1872,870,79,75,51,37,21,14,9,54,88,76,59,39,70,65,43,12,27,10,15,16,3,1,6,1002,70,59,61,39,19,25,18,58,93,88,73,79,77,64,55,21,33,15,15,8,11,9,12
1500000US245102804034,245102804034,"Block Group 4, Census Tract 2804.03, Baltimore city, Maryland",580,287,13,18,15,14,10,2,4,9,16,14,23,21,20,32,25,9,11,8,8,5,6,3,1,293,20,13,16,12,3,2,4,12,10,22,15,37,22,28,21,11,9,5,6,13,2,5,5
1500000US245102804035,245102804035,"Block Group 5, Census Tract 2804.03, Baltimore city, Maryland",657,303,14,26,25,11,5,9,1,14,25,20,11,19,21,27,26,8,9,3,7,11,6,2,3,354,21,14,23,15,5,6,5,24,29,26,24,25,29,28,28,4,14,3,7,8,8,1,7
1500000US245102804041,245102804041,"Block Group 1, Census Tract 2804.04, Baltimore city, Maryland",2257,956,72,91,88,41,21,15,18,36,66,52,55,51,65,72,50,16,32,14,17,33,20,21,10,1301,100,83,66,52,23,6,16,75,98,91,58,52,95,104,92,45,43,26,29,51,35,28,33
1500000US245102804042,245102804042,"Block Group 2, Census Tract 2804.04, Baltimore city, Maryland",10,5,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1500000US245102805001,245102805001,"Block Group 1, Census Tract 2805, Baltimore city, Maryland",882,341,40,33,19,19,13,4,3,49,36,18,13,9,20,21,18,6,8,2,1,2,0,5,2,541,35,39,31,9,4,4,14,63,71,39,19,33,27,44,33,8,11,8,11,21,6,7,4
1500000US245102805002,245102805002,"Block Group 2, Census Tract 2805, Baltimore city, Maryland",1767,1146,12,16,17,42,52,53,58,78,126,75,113,147,151,96,68,16,18,2,2,3,1,0,0,621,15,17,12,18,27,16,23,53,56,64,80,64,69,50,31,4,6,3,5,2,2,1,3
1500000US245102805003,245102805003,"Block Group 3, Census Tract 2805, Baltimore city, Maryland",507,211,16,12,14,14,4,1,1,8,15,10,4,15,20,20,19,9,5,5,9,5,4,1,0,296,16,18,15,8,3,3,2,16,27,19,17,15,21,18,13,9,15,8,8,16,14,8,7
1500000US245102805004,245102805004,"Block Group 4, Census Tract 2805, Baltimore city, Maryland",393,144,11,10,9,8,7,0,2,7,7,4,6,3,6,11,4,2,6,8,6,10,7,5,5,249,16,9,11,13,6,3,5,8,14,10,6,11,19,16,6,3,4,12,14,17,24,17,5
